city,date,pm2_5,temperature,humidity,precipitation,wind_speed,pressure,season,is_weekend,hazardous,threshold
Multan,2025-12-01,118.71666666666665,15.891666666666666,61.541666666666664,0.0,2.9583333333333335,1014.7375000000001,Winter,0,0,178.5375
Multan,2025-12-02,114.31666666666666,14.991666666666667,64.83333333333333,0.0,3.3666666666666667,1015.7916666666666,Winter,0,0,178.5375
Multan,2025-12-03,165.50833333333333,15.195833333333333,65.91666666666667,0.0,3.1833333333333336,1019.1,Winter,0,0,178.5375
Multan,2025-12-04,164.85416666666666,15.379166666666668,68.16666666666667,0.0,2.4541666666666666,1019.7375000000001,Winter,0,0,178.5375
Multan,2025-12-05,93.34583333333335,15.141666666666667,66.20833333333333,0.0,4.425,1020.6666666666666,Winter,0,0,178.5375
Multan,2025-12-06,157.0625,15.375,70.70833333333333,0.0,3.65,1021.1833333333334,Winter,1,0,178.5375
Multan,2025-12-07,164.04583333333332,16.25,73.45833333333333,0.0,2.8666666666666667,1019.2791666666667,Winter,1,0,178.5375
Multan,2025-12-08,206.9333333333333,16.420833333333334,73.125,0.0,3.141666666666667,1019.8625000000001,Winter,0,1,178.5375
Multan,2025-12-09,189.13750000000002,16.575,70.0,0.0,3.0208333333333335,1019.1374999999999,Winter,0,1,178.5375
Multan,2025-12-10,185.09166666666667,17.0625,74.79166666666667,0.0,2.0083333333333333,1017.9041666666667,Winter,0,1,178.5375
Multan,2025-12-11,222.2875,16.616666666666667,76.58333333333333,0.0,3.220833333333333,1017.0375,Winter,0,1,178.5375
Multan,2025-12-12,189.8791666666667,16.804166666666667,78.95833333333333,0.0,2.829166666666667,1015.5333333333333,Winter,0,1,178.5375
Multan,2025-12-13,169.47916666666666,15.924999999999999,83.79166666666667,0.0,5.191666666666666,1016.3208333333333,Winter,1,0,178.5375
Multan,2025-12-14,146.00416666666666,15.470833333333333,85.875,0.0,7.420833333333333,1018.6666666666666,Winter,1,0,178.5375
Multan,2025-12-15,216.5666666666667,15.6875,85.29166666666667,0.0,4.954166666666667,1019.2458333333334,Winter,0,1,178.5375
Multan,2025-12-16,205.44583333333333,15.674999999999999,86.66666666666667,0.0,2.8625000000000003,1018.6833333333334,Winter,0,1,178.5375
Multan,2025-12-17,132.03333333333333,15.4125,83.33333333333333,0.0,2.983333333333333,1018.475,Winter,0,0,178.5375
Multan,2025-12-18,137.99583333333334,16.316666666666666,79.08333333333333,0.0,2.0875,1018.7083333333334,Winter,0,0,178.5375
Multan,2025-12-19,186.85,16.504166666666666,79.83333333333333,0.0,3.0375,1016.7958333333332,Winter,0,1,178.5375
Multan,2025-12-20,98.33749999999999,16.462500000000002,78.75,0.0,4.3875,1013.9,Winter,1,0,178.5375
Multan,2025-12-21,120.35000000000001,16.829166666666666,82.33333333333333,0.0,8.333333333333334,1016.3291666666668,Winter,1,0,178.5375
Multan,2025-12-22,92.49166666666667,16.0125,80.45833333333333,0.0,6.920833333333333,1018.1791666666667,Winter,0,0,178.5375
Multan,2025-12-23,97.0,16.25,70.70833333333333,0.0,5.654166666666666,1018.275,Winter,0,0,178.5375
Multan,2025-12-24,116.95,15.85,59.25,0.0,3.6625,1016.7291666666666,Winter,0,0,178.5375
Multan,2025-12-25,122.11666666666667,15.2875,66.91666666666667,0.0,3.2875,1016.2375000000001,Winter,0,0,178.5375
Multan,2025-12-26,121.6125,16.345833333333335,65.5,0.0,2.3958333333333335,1016.7666666666668,Winter,0,0,178.5375
Multan,2025-12-27,185.64583333333334,15.245833333333332,76.70833333333333,0.0,3.0124999999999997,1017.5333333333333,Winter,1,1,178.5375
Multan,2025-12-28,134.93333333333334,14.445833333333333,81.45833333333333,0.0,2.504166666666667,1017.4083333333333,Winter,1,0,178.5375
Multan,2025-12-29,161.87916666666666,15.15,73.79166666666667,0.0,3.6916666666666664,1017.2125,Winter,0,0,178.5375
Multan,2025-12-30,113.06666666666666,15.508333333333333,72.04166666666667,0.0,4.358333333333333,1014.6833333333334,Winter,0,0,178.5375
Multan,2025-12-31,90.85000000000001,12.929166666666667,83.16666666666667,0.19583333333333333,5.766666666666667,1012.5916666666667,Winter,0,0,178.5375
Multan,2026-01-01,108.66250000000001,13.404166666666667,81.75,0.0,5.929166666666667,1016.0041666666666,Winter,0,0,178.5375
Multan,2026-01-02,180.07916666666665,13.200000000000001,82.79166666666667,0.0,3.275,1019.5875,Winter,0,1,178.5375
Multan,2026-01-03,133.23333333333332,13.525,82.70833333333333,0.0,4.4750000000000005,1019.025,Winter,1,0,178.5375
Multan,2026-01-04,123.03333333333335,13.870833333333332,80.66666666666667,0.0,4.875,1019.8708333333334,Winter,1,0,178.5375
Multan,2026-01-05,162.6625,13.475,83.04166666666667,0.0,3.2875,1022.0291666666667,Winter,0,0,178.5375
Multan,2026-01-06,192.29166666666666,11.716666666666667,87.91666666666667,0.0,2.2875,1022.8000000000001,Winter,0,1,178.5375
Multan,2026-01-07,211.13333333333333,11.204166666666666,89.625,0.0,3.1333333333333333,1023.5,Winter,0,1,178.5375
Multan,2026-01-08,203.0375,9.691666666666666,90.45833333333333,0.0,2.5541666666666667,1023.2041666666668,Winter,0,1,178.5375
Multan,2026-01-09,178.5375,8.754166666666666,85.91666666666667,0.0,5.220833333333333,1023.2416666666667,Winter,0,0,178.5375
Multan,2026-01-10,261.72499999999997,8.65,86.95833333333333,0.0,2.629166666666667,1022.5375,Winter,1,1,178.5375
Multan,2026-01-11,207.51666666666665,7.783333333333334,88.5,0.0,2.5833333333333335,1024.2541666666666,Winter,1,1,178.5375
Multan,2026-01-12,137.35833333333332,8.620833333333334,85.0,0.0,3.0875,1022.4166666666666,Winter,0,0,178.5375
Multan,2026-01-13,172.57500000000002,10.237499999999999,75.95833333333333,0.0,3.3708333333333336,1022.2291666666666,Winter,0,0,178.5375
Multan,2026-01-14,130.14583333333334,11.762500000000001,70.41666666666667,0.0,3.3249999999999997,1017.7416666666667,Winter,0,0,178.5375
Multan,2026-01-15,137.59166666666667,12.695833333333333,67.95833333333333,0.0,4.041666666666667,1017.4083333333333,Winter,0,0,178.5375
Multan,2026-01-16,152.57500000000002,12.8375,79.875,0.0,4.1375,1015.9875000000001,Winter,0,0,178.5375
Multan,2026-01-17,147.05833333333334,13.991666666666667,78.08333333333333,0.0,6.566666666666666,1014.9125,Winter,1,0,178.5375
Multan,2026-01-18,186.97083333333333,14.512500000000001,70.625,0.0,4.808333333333334,1013.4250000000001,Winter,1,1,178.5375
Multan,2026-01-19,192.6875,14.920833333333334,68.54166666666667,0.0,2.6458333333333335,1015.2041666666668,Winter,0,1,178.5375
Multan,2026-01-20,189.97916666666666,14.987499999999999,73.95833333333333,0.0,3.683333333333333,1016.7333333333332,Winter,0,1,178.5375
Multan,2026-01-21,144.34583333333333,15.433333333333332,74.95833333333333,0.0,3.7125,1017.9083333333333,Winter,0,0,178.5375
Multan,2026-01-22,55.791666666666664,14.570833333333333,74.0,0.4666666666666666,6.566666666666666,1012.625,Winter,0,0,178.5375
Multan,2026-01-23,56.0375,10.695833333333333,57.416666666666664,0.0,7.720833333333334,1013.5708333333333,Winter,0,0,178.5375
Multan,2026-01-24,64.2625,9.458333333333334,67.04166666666667,0.0,6.8999999999999995,1025.0458333333333,Winter,1,0,178.5375
Multan,2026-01-25,56.06666666666666,11.841666666666667,62.5,0.0,5.933333333333334,1022.4916666666667,Winter,1,0,178.5375
Multan,2026-01-26,60.99583333333334,11.75,71.79166666666667,0.11249999999999999,3.9583333333333335,1020.0500000000001,Winter,0,0,178.5375
Multan,2026-01-27,85.66250000000001,13.533333333333333,72.125,0.004166666666666667,6.6499999999999995,1019.7541666666666,Winter,0,0,178.5375
Multan,2026-01-28,80.0,13.858333333333334,70.41666666666667,0.0,3.4375,1021.6083333333332,Winter,0,0,178.5375
Multan,2026-01-29,108.59166666666665,14.783333333333333,65.875,0.0,4.204166666666667,1021.3458333333333,Winter,0,0,178.5375
Multan,2026-01-30,127.97500000000001,15.470833333333333,62.958333333333336,0.0,3.0625,1019.3249999999999,Winter,0,0,178.5375
Multan,2026-01-31,116.84583333333335,15.308333333333332,67.33333333333333,0.0,2.9333333333333336,1018.475,Winter,1,0,178.5375
Multan,2026-02-01,133.67916666666667,14.491666666666667,74.16666666666667,0.04583333333333334,4.604166666666667,1020.2208333333333,Winter,1,0,178.5375
Multan,2026-02-02,125.93333333333334,15.375,66.70833333333333,0.0,4.458333333333333,1021.2916666666666,Winter,0,0,178.5375
Multan,2026-02-03,101.27499999999999,16.329166666666666,69.5,0.0,3.841666666666667,1020.2416666666667,Winter,0,0,178.5375
Multan,2026-02-04,117.93333333333334,16.679166666666667,63.583333333333336,0.0,5.166666666666667,1022.6166666666667,Winter,0,0,178.5375
Rahim Yar Khan,2025-11-06,68.97083333333333,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-07,62.34166666666667,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-08,58.14166666666667,18.7,54.0,0.0,12.1,1022.0,Autumn,1,0,92.67916666666667
Rahim Yar Khan,2025-11-09,57.824999999999996,18.7,54.0,0.0,12.1,1022.0,Autumn,1,0,92.67916666666667
Rahim Yar Khan,2025-11-10,47.32916666666667,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-11,58.84166666666667,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-12,48.0,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-13,35.0625,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-14,36.09583333333333,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-15,47.36666666666667,18.7,54.0,0.0,12.1,1022.0,Autumn,1,0,92.67916666666667
Rahim Yar Khan,2025-11-16,47.37916666666666,18.7,54.0,0.0,12.1,1022.0,Autumn,1,0,92.67916666666667
Rahim Yar Khan,2025-11-17,38.170833333333334,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-18,48.208333333333336,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-19,54.90416666666667,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-20,87.11666666666667,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-21,103.65833333333332,18.7,54.0,0.0,12.1,1022.0,Autumn,0,1,92.67916666666667
Rahim Yar Khan,2025-11-22,102.10833333333333,18.7,54.0,0.0,12.1,1022.0,Autumn,1,1,92.67916666666667
Rahim Yar Khan,2025-11-23,84.53333333333333,18.7,54.0,0.0,12.1,1022.0,Autumn,1,0,92.67916666666667
Rahim Yar Khan,2025-11-24,72.94166666666666,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-25,59.1875,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-26,44.18333333333334,18.7,54.0,0.0,12.1,1022.0,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-27,56.645833333333336,19.270833333333332,54.583333333333336,0.0,11.0875,1020.4458333333333,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-28,75.175,16.412499999999998,67.5,0.0,7.216666666666666,1019.0291666666667,Autumn,0,0,92.67916666666667
Rahim Yar Khan,2025-11-29,70.75416666666666,16.033333333333335,65.375,0.0,4.791666666666667,1017.5041666666666,Autumn,1,0,92.67916666666667
Rahim Yar Khan,2025-11-30,79.35000000000001,15.799999999999999,67.41666666666667,0.0,3.045833333333333,1015.8083333333334,Autumn,1,0,92.67916666666667
Rahim Yar Khan,2025-12-01,77.53333333333333,15.458333333333334,64.54166666666667,0.0,4.1875,1014.4583333333334,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-02,68.4875,14.875,69.33333333333333,0.0,3.025,1015.2208333333333,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-03,67.38333333333334,15.129166666666668,68.0,0.0,5.1499999999999995,1018.4375,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-04,77.1875,15.575000000000001,64.41666666666667,0.0,4.108333333333333,1019.5083333333333,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-05,53.56666666666666,15.695833333333333,63.583333333333336,0.0,4.058333333333334,1019.9791666666666,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-06,96.625,14.995833333333332,69.95833333333333,0.0,6.675,1020.6625,Winter,1,1,92.67916666666667
Rahim Yar Khan,2025-12-07,70.4375,16.658333333333335,67.5,0.0,3.9791666666666665,1019.0875,Winter,1,0,92.67916666666667
Rahim Yar Khan,2025-12-08,104.18333333333334,16.704166666666666,69.66666666666667,0.0,3.858333333333333,1019.4458333333333,Winter,0,1,92.67916666666667
Rahim Yar Khan,2025-12-09,83.11666666666666,16.704166666666666,72.625,0.0,3.2291666666666665,1018.8708333333334,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-10,52.52916666666667,16.8875,69.33333333333333,0.0,6.095833333333334,1017.8041666666667,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-11,98.69166666666666,16.191666666666666,73.375,0.0,3.4166666666666665,1016.7416666666667,Winter,0,1,92.67916666666667
Rahim Yar Khan,2025-12-12,78.38333333333334,16.429166666666667,74.0,0.0,3.8083333333333336,1015.1625,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-13,68.96666666666667,15.645833333333334,80.04166666666667,0.0,5.804166666666667,1015.4458333333333,Winter,1,0,92.67916666666667
Rahim Yar Khan,2025-12-14,98.96249999999999,16.224999999999998,84.79166666666667,0.0,8.516666666666667,1017.8666666666667,Winter,1,1,92.67916666666667
Rahim Yar Khan,2025-12-15,118.49166666666667,15.645833333333334,84.125,0.0,5.791666666666667,1018.9125,Winter,0,1,92.67916666666667
Rahim Yar Khan,2025-12-16,144.21666666666667,15.633333333333333,84.70833333333333,0.0,4.45,1018.4250000000001,Winter,0,1,92.67916666666667
Rahim Yar Khan,2025-12-17,104.50416666666666,16.095833333333335,75.875,0.0,1.3375000000000001,1018.4375,Winter,0,1,92.67916666666667
Rahim Yar Khan,2025-12-18,97.74166666666667,16.183333333333334,72.375,0.0,3.4166666666666665,1018.4583333333334,Winter,0,1,92.67916666666667
Rahim Yar Khan,2025-12-19,99.52083333333333,16.795833333333334,73.25,0.0,3.0708333333333333,1016.6291666666666,Winter,0,1,92.67916666666667
Rahim Yar Khan,2025-12-20,78.99166666666666,17.395833333333332,68.83333333333333,0.0,4.9750000000000005,1013.65,Winter,1,0,92.67916666666667
Rahim Yar Khan,2025-12-21,83.02499999999999,18.212500000000002,79.20833333333333,0.0,9.216666666666667,1015.0500000000001,Winter,1,0,92.67916666666667
Rahim Yar Khan,2025-12-22,94.08749999999999,16.979166666666668,78.95833333333333,0.0,8.4125,1017.4958333333334,Winter,0,1,92.67916666666667
Rahim Yar Khan,2025-12-23,92.67916666666667,17.004166666666666,75.83333333333333,0.0,5.391666666666667,1017.9541666666668,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-24,67.97916666666667,16.158333333333335,68.95833333333333,0.0,3.829166666666667,1016.9291666666667,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-25,55.7125,16.162499999999998,65.25,0.0,3.6999999999999997,1015.8416666666667,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-26,47.76666666666667,16.3,69.625,0.0,3.225,1016.0958333333333,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-27,54.324999999999996,16.120833333333334,69.54166666666667,0.0,7.166666666666667,1016.6750000000001,Winter,1,0,92.67916666666667
Rahim Yar Khan,2025-12-28,54.225,16.3875,65.125,0.0,5.191666666666666,1016.5749999999999,Winter,1,0,92.67916666666667
Rahim Yar Khan,2025-12-29,62.00416666666666,16.75,66.75,0.0,6.858333333333333,1016.1374999999999,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-30,68.87083333333334,17.120833333333334,68.29166666666667,0.0,4.8125,1013.5958333333333,Winter,0,0,92.67916666666667
Rahim Yar Khan,2025-12-31,76.58333333333333,15.637500000000001,79.29166666666667,0.049999999999999996,8.970833333333333,1011.5083333333333,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-01,66.58749999999999,14.216666666666667,78.95833333333333,0.0,6.558333333333334,1015.6999999999999,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-02,85.10416666666667,14.370833333333332,79.45833333333333,0.0,3.0,1019.2791666666667,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-03,79.26666666666667,14.424999999999999,77.45833333333333,0.0,4.3625,1018.8833333333333,Winter,1,0,92.67916666666667
Rahim Yar Khan,2026-01-04,56.42916666666667,15.058333333333332,75.54166666666667,0.0,3.6666666666666665,1018.9916666666667,Winter,1,0,92.67916666666667
Rahim Yar Khan,2026-01-05,60.737500000000004,14.433333333333332,82.41666666666667,0.0,6.75,1020.9833333333332,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-06,103.3125,13.379166666666668,83.45833333333333,0.0,5.608333333333333,1022.0749999999999,Winter,0,1,92.67916666666667
Rahim Yar Khan,2026-01-07,81.2,12.691666666666668,85.08333333333333,0.0,5.633333333333333,1022.7833333333333,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-08,87.25416666666666,10.945833333333333,86.20833333333333,0.0,4.208333333333333,1022.6708333333332,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-09,79.46249999999999,10.270833333333334,84.91666666666667,0.0,6.041666666666667,1022.15,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-10,121.15416666666665,9.395833333333334,84.79166666666667,0.0,3.8708333333333336,1022.35,Winter,1,1,92.67916666666667
Rahim Yar Khan,2026-01-11,110.70416666666667,9.408333333333333,89.875,0.0,3.5749999999999997,1023.7458333333334,Winter,1,1,92.67916666666667
Rahim Yar Khan,2026-01-12,73.14166666666667,9.375,86.5,0.0,2.591666666666667,1021.9791666666666,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-13,101.68333333333334,10.716666666666667,69.79166666666667,0.0,5.170833333333333,1021.6291666666666,Winter,0,1,92.67916666666667
Rahim Yar Khan,2026-01-14,70.28333333333333,12.279166666666667,73.875,0.0,5.495833333333334,1017.6708333333332,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-15,59.9625,14.870833333333332,69.0,0.0,3.1791666666666667,1016.6291666666666,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-16,87.70833333333333,14.870833333333332,72.41666666666667,0.0,4.170833333333333,1015.225,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-17,85.3,15.991666666666667,75.95833333333333,0.0,7.441666666666666,1013.975,Winter,1,0,92.67916666666667
Rahim Yar Khan,2026-01-18,132.64166666666668,15.629166666666668,71.0,0.0,6.1125,1012.9041666666667,Winter,1,1,92.67916666666667
Rahim Yar Khan,2026-01-19,141.05416666666667,15.729166666666666,68.875,0.0,2.629166666666667,1014.9208333333332,Winter,0,1,92.67916666666667
Rahim Yar Khan,2026-01-20,70.875,15.85,76.16666666666667,0.0,2.7708333333333335,1016.025,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-21,68.89583333333333,15.987499999999999,74.54166666666667,0.0,6.2250000000000005,1016.8416666666667,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-22,30.179166666666664,14.641666666666666,78.41666666666667,0.6333333333333333,9.391666666666667,1012.8291666666668,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-23,28.700000000000003,10.079166666666667,52.833333333333336,0.0,12.545833333333334,1016.0749999999999,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-24,39.512499999999996,9.158333333333333,68.875,0.0,9.191666666666666,1023.9625,Winter,1,0,92.67916666666667
Rahim Yar Khan,2026-01-25,57.1875,10.916666666666666,68.16666666666667,0.0,6.054166666666667,1022.625,Winter,1,0,92.67916666666667
Rahim Yar Khan,2026-01-26,45.17083333333333,12.066666666666668,66.75,0.004166666666666667,6.558333333333334,1019.4666666666667,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-27,44.90416666666667,14.058333333333332,69.04166666666667,0.0375,8.454166666666667,1019.4458333333333,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-28,72.13333333333334,14.229166666666666,72.04166666666667,0.0,4.629166666666666,1021.1791666666667,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-29,48.145833333333336,14.433333333333332,71.08333333333333,0.0,5.983333333333333,1020.5833333333334,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-30,46.604166666666664,15.8375,65.95833333333333,0.0,5.2124999999999995,1019.0041666666666,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-01-31,53.725,15.945833333333333,66.83333333333333,0.0,2.7541666666666664,1017.9375,Winter,1,0,92.67916666666667
Rahim Yar Khan,2026-02-01,58.775,16.962500000000002,66.29166666666667,0.0,3.595833333333333,1018.975,Winter,1,0,92.67916666666667
Rahim Yar Khan,2026-02-02,67.78333333333333,17.420833333333334,71.125,0.0,5.804166666666667,1020.5,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-02-03,72.50833333333334,17.099999999999998,69.66666666666667,0.0,3.5041666666666664,1019.8208333333333,Winter,0,0,92.67916666666667
Rahim Yar Khan,2026-02-04,56.050000000000004,17.395833333333332,65.875,0.0,8.15,1021.2458333333334,Winter,0,0,92.67916666666667
Sialkot,2025-11-06,49.25416666666666,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-07,61.42083333333333,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-08,53.5,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,1,0,150.07083333333333
Sialkot,2025-11-09,51.19583333333333,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,1,0,150.07083333333333
Sialkot,2025-11-10,63.05416666666667,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-11,61.00416666666666,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-12,64.37083333333334,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-13,69.70833333333333,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-14,72.29583333333333,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-15,76.625,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,1,0,150.07083333333333
Sialkot,2025-11-16,105.70833333333333,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,1,0,150.07083333333333
Sialkot,2025-11-17,105.23333333333333,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-18,108.38749999999999,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-19,106.81666666666666,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-20,102.58333333333333,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-21,110.22083333333335,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-22,109.21666666666665,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,1,0,150.07083333333333
Sialkot,2025-11-23,100.00416666666666,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,1,0,150.07083333333333
Sialkot,2025-11-24,100.26666666666667,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-25,92.75833333333333,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-26,101.53750000000001,15.6,71.0,0.0,0.8000000000000002,1023.9,Autumn,0,0,150.07083333333333
Sialkot,2025-11-27,95.85416666666667,16.391666666666666,68.70833333333333,0.0,2.1958333333333333,1022.025,Autumn,0,0,150.07083333333333
Sialkot,2025-11-28,82.71666666666667,13.920833333333334,77.20833333333333,0.0,3.7375000000000003,1019.4250000000001,Autumn,0,0,150.07083333333333
Sialkot,2025-11-29,78.94166666666666,13.395833333333334,73.91666666666667,0.0,3.733333333333333,1017.7291666666666,Autumn,1,0,150.07083333333333
Sialkot,2025-11-30,80.70416666666667,13.391666666666666,70.08333333333333,0.0,4.05,1015.7416666666667,Autumn,1,0,150.07083333333333
Sialkot,2025-12-01,97.30416666666667,13.508333333333333,73.08333333333333,0.0,2.845833333333333,1015.3708333333334,Winter,0,0,150.07083333333333
Sialkot,2025-12-02,108.96666666666665,12.6875,73.16666666666667,0.0,3.5208333333333335,1016.5166666666668,Winter,0,0,150.07083333333333
Sialkot,2025-12-03,102.30416666666667,12.25,74.54166666666667,0.0,3.5583333333333336,1019.4541666666668,Winter,0,0,150.07083333333333
Sialkot,2025-12-04,100.13333333333334,12.704166666666666,73.0,0.0,3.2708333333333335,1019.6916666666666,Winter,0,0,150.07083333333333
Sialkot,2025-12-05,85.10000000000001,12.841666666666667,76.79166666666667,0.0,3.595833333333333,1021.475,Winter,0,0,150.07083333333333
Sialkot,2025-12-06,95.2375,13.137500000000001,73.95833333333333,0.0,4.6000000000000005,1020.3291666666668,Winter,1,0,150.07083333333333
Sialkot,2025-12-07,120.01666666666667,13.641666666666666,78.125,0.0,3.1833333333333336,1019.5333333333333,Winter,1,0,150.07083333333333
Sialkot,2025-12-08,66.9375,13.791666666666666,73.20833333333333,0.0,5.204166666666667,1019.6791666666667,Winter,0,0,150.07083333333333
Sialkot,2025-12-09,90.52916666666665,13.75,70.79166666666667,0.0,3.7708333333333335,1018.7875,Winter,0,0,150.07083333333333
Sialkot,2025-12-10,118.81666666666666,13.933333333333332,77.70833333333333,0.0,3.375,1017.9208333333332,Winter,0,0,150.07083333333333
Sialkot,2025-12-11,121.3625,13.6625,76.04166666666667,0.0,3.3708333333333336,1017.4375,Winter,0,0,150.07083333333333
Sialkot,2025-12-12,145.0875,13.783333333333333,77.95833333333333,0.0,3.3874999999999997,1016.2208333333333,Winter,0,0,150.07083333333333
Sialkot,2025-12-13,150.07083333333333,13.208333333333334,86.625,0.0,2.6958333333333333,1017.7666666666668,Winter,1,0,150.07083333333333
Sialkot,2025-12-14,140.62916666666666,14.450000000000001,80.75,0.0,2.558333333333333,1019.4625,Winter,1,0,150.07083333333333
Sialkot,2025-12-15,87.43333333333334,14.591666666666667,76.45833333333333,0.0,4.766666666666667,1018.7583333333333,Winter,0,0,150.07083333333333
Sialkot,2025-12-16,96.36666666666667,14.591666666666667,76.125,0.0,4.616666666666666,1017.6333333333333,Winter,0,0,150.07083333333333
Sialkot,2025-12-17,112.27916666666665,14.808333333333332,79.58333333333333,0.0,3.1999999999999997,1017.8416666666667,Winter,0,0,150.07083333333333
Sialkot,2025-12-18,160.33333333333334,14.950000000000001,82.54166666666667,0.0,2.2958333333333334,1019.0541666666667,Winter,0,1,150.07083333333333
Sialkot,2025-12-19,181.64166666666665,13.645833333333334,87.70833333333333,0.0,2.25,1017.0124999999999,Winter,0,1,150.07083333333333
